conn_in	conn_out	dns_in_distinct	ssh_in
33630.0	18629.0	30.0	2670.0
33590.0	17538.0	27.0	2693.0
35021.0	17523.0	25.0	2752.0
35363.0	17810.0	23.0	2798.0
35807.0	17555.0	25.0	2809.0
35021.0	17404.0	22.0	2064.0
34666.0	17531.0	26.0	1638.0
35441.0	17967.0	33.0	1549.0
35376.0	17642.0	35.0	1536.0
35464.0	17710.0	39.0	1515.0
36149.0	18762.0	37.0	1557.0
36194.0	18700.0	38.0	1524.0
36192.0	18647.0	36.0	1601.0
35818.0	18788.0	27.0	1666.0
42663.0	21693.0	26.0	1629.0
46149.0	21998.0	25.0	1652.0
45937.0	21517.0	26.0	1726.0
46059.0	21306.0	24.0	1768.0
46034.0	21338.0	24.0	1674.0
46350.0	21219.0	20.0	1579.0
41310.0	19254.0	27.0	1547.0
38408.0	19183.0	30.0	1559.0
38224.0	19459.0	31.0	1467.0
38567.0	19210.0	40.0	1480.0
38972.0	18987.0	47.0	1613.0
38886.0	19397.0	50.0	1734.0
35319.0	18141.0	58.0	1908.0
33412.0	17180.0	54.0	2014.0
33441.0	17163.0	60.0	2195.0
33737.0	17883.0	58.0	2309.0
34061.0	17326.0	56.0	2326.0
34812.0	17384.0	56.0	3177.0
36140.0	17923.0	45.0	3735.0
37528.0	18013.0	52.0	3936.0
37561.0	17757.0	52.0	3803.0
37654.0	17944.0	51.0	3892.0
38194.0	18526.0	51.0	4746.0
37752.0	17698.0	50.0	4380.0
38004.0	17685.0	55.0	3724.0
37687.0	17994.0	72.0	3639.0
37551.0	17694.0	98.0	3893.0
37535.0	17358.0	100.0	4336.0
37303.0	17744.0	99.0	3806.0
38341.0	18852.0	99.0	4348.0
39107.0	18765.0	97.0	5452.0
39884.0	19103.0	92.0	5682.0
40330.0	19359.0	79.0	5791.0
39903.0	19096.0	39.0	5694.0
39590.0	18746.0	52.0	5481.0
38973.0	17960.0	53.0	4658.0
45955.0	21466.0	76.0	3806.0
56596.0	19855.0	33.0	6738.0
57198.0	19798.0	30.0	7488.0
57957.0	19408.0	29.0	8392.0
58495.0	19881.0	29.0	8597.0
59106.0	19935.0	28.0	8914.0
53269.0	15856.0	28.0	8313.0
48507.0	16241.0	30.0	7675.0
48216.0	15861.0	31.0	7544.0
47580.0	16180.0	33.0	6528.0
46790.0	16029.0	35.0	5953.0
45655.0	15815.0	35.0	5013.0
43260.0	16352.0	34.0	5481.0
41471.0	16210.0	34.0	5161.0
41760.0	16627.0	36.0	4665.0
41313.0	16601.0	32.0	4746.0
41174.0	16524.0	30.0	4568.0
41265.0	16629.0	29.0	4486.0
41047.0	16845.0	28.0	4025.0
41216.0	16472.0	28.0	4656.0
41181.0	16421.0	25.0	4953.0
41883.0	16621.0	28.0	5009.0
42358.0	16673.0	27.0	5674.0
44381.0	18019.0	46.0	7839.0
46655.0	18209.0	46.0	9627.0
46516.0	18526.0	46.0	8903.0
46422.0	18841.0	47.0	8327.0
46190.0	18484.0	45.0	7995.0
46185.0	18889.0	46.0	7228.0
43641.0	17178.0	31.0	4962.0
42569.0	16738.0	30.0	3064.0
42165.0	16590.0	32.0	3142.0
41343.0	16015.0	27.0	3183.0
41836.0	16603.0	28.0	3373.0
40944.0	15770.0	28.0	3536.0
41511.0	16217.0	34.0	3726.0
47932.0	19830.0	39.0	3687.0
54638.0	20122.0	36.0	3568.0
55107.0	20578.0	39.0	3633.0
53960.0	19734.0	43.0	3522.0
54524.0	20331.0	41.0	3337.0
54127.0	20220.0	40.0	3107.0
49618.0	16277.0	37.0	3153.0
43459.0	16211.0	38.0	3149.0
43249.0	15625.0	34.0	3123.0
45267.0	16193.0	32.0	3920.0
45431.0	16099.0	31.0	4428.0
46088.0	15629.0	29.0	5632.0
42590.0	16028.0	29.0	5977.0
42342.0	16066.0	27.0	6193.0
42422.0	16166.0	30.0	6471.0
41733.0	16400.0	29.0	6222.0
41933.0	16165.0	36.0	6373.0
42533.0	16832.0	34.0	5713.0
43250.0	16838.0	33.0	6005.0
42844.0	16141.0	35.0	5914.0
42793.0	16509.0	35.0	5860.0
42759.0	16632.0	33.0	5489.0
42315.0	16805.0	30.0	5043.0
41841.0	16779.0	30.0	5000.0
42925.0	16125.0	31.0	4709.0
47950.0	19279.0	27.0	8910.0
48431.0	18772.0	26.0	9215.0
48415.0	18376.0	26.0	9267.0
49610.0	18640.0	26.0	9670.0
49165.0	18034.0	27.0	9470.0
48567.0	18813.0	27.0	9218.0
44587.0	16040.0	28.0	5257.0
44455.0	16637.0	29.0	5013.0
44852.0	16647.0	29.0	5607.0
44144.0	16232.0	27.0	5614.0
44706.0	16990.0	27.0	5553.0
52092.0	20132.0	26.0	5592.0
58437.0	21007.0	27.0	5664.0
58512.0	20982.0	26.0	5661.0
58483.0	21220.0	29.0	5061.0
58566.0	21705.0	30.0	4824.0
58476.0	21591.0	27.0	5068.0
54079.0	18399.0	25.0	5154.0
48972.0	17862.0	24.0	5340.0
49147.0	17749.0	21.0	5568.0
49245.0	17536.0	23.0	6251.0
48939.0	17392.0	24.0	6115.0
48858.0	17272.0	25.0	5808.0
45097.0	17162.0	25.0	6080.0
43238.0	16985.0	24.0	5934.0
42464.0	16852.0	29.0	5570.0
41490.0	16886.0	29.0	5169.0
42134.0	16876.0	28.0	6196.0
42044.0	16748.0	28.0	6592.0
42358.0	16837.0	30.0	6325.0
42694.0	16908.0	31.0	6009.0
43264.0	16857.0	26.0	6125.0
44372.0	16643.0	27.0	6231.0
44036.0	16392.0	27.0	5212.0
43568.0	16341.0	25.0	4885.0
45615.0	16073.0	23.0	5734.0
45974.0	15946.0	24.0	5881.0
46415.0	16107.0	26.0	5827.0
45892.0	16018.0	26.0	5448.0
45391.0	15958.0	26.0	5409.0
45630.0	16058.0	28.0	5435.0
44923.0	16109.0	56.0	4602.0
44555.0	16243.0	53.0	4439.0
44148.0	16614.0	53.0	4316.0
44207.0	16782.0	52.0	4458.0
45482.0	17014.0	52.0	4716.0
45904.0	16949.0	53.0	4975.0
89210.0	20416.0	27.0	4896.0
131981.0	20646.0	26.0	5522.0
169276.0	20056.0	29.0	5684.0
205301.0	20040.0	30.0	5697.0
243487.0	20044.0	34.0	6298.0
281102.0	20190.0	33.0	6603.0
277409.0	16457.0	34.0	6928.0
272597.0	16253.0	35.0	6290.0
273028.0	16212.0	30.0	6516.0
275150.0	16220.0	29.0	6312.0
273875.0	16346.0	25.0	5500.0
271979.0	15828.0	25.0	5029.0
266749.0	16501.0	25.0	4702.0
266412.0	15784.0	25.0	5099.0
271423.0	17539.0	24.0	4959.0
268170.0	17335.0	25.0	5405.0
267394.0	17393.0	26.0	5630.0
268855.0	18087.0	26.0	5716.0
271067.0	17283.0	29.0	5690.0
270592.0	18118.0	27.0	5668.0
265551.0	16059.0	27.0	5377.0
267514.0	16621.0	26.0	4764.0
268426.0	16289.0	28.0	4346.0
268447.0	15883.0	27.0	3936.0
268219.0	16581.0	27.0	3762.0
269282.0	15985.0	26.0	3617.0
274335.0	17939.0	29.0	4229.0
274788.0	17258.0	32.0	4805.0
273029.0	17410.0	28.0	5120.0
272634.0	17509.0	27.0	5666.0
274463.0	16917.0	28.0	6673.0
273556.0	17395.0	27.0	6796.0
230971.0	15714.0	24.0	6941.0
193497.0	16291.0	19.0	6927.0
157468.0	16170.0	23.0	7297.0
120760.0	16291.0	24.0	7425.0
89765.0	20265.0	24.0	7088.0
53964.0	20603.0	26.0	2825.0
53839.0	20848.0	25.0	2552.0
52881.0	20573.0	26.0	2376.0
51299.0	20438.0	25.0	2332.0
50896.0	20815.0	24.0	2557.0
47624.0	17025.0	23.0	2484.0
44120.0	16535.0	27.0	3393.0
44650.0	16572.0	26.0	3224.0
45147.0	16230.0	27.0	3497.0
44872.0	16342.0	28.0	3597.0
44652.0	15781.0	29.0	3373.0
39934.0	15925.0	30.0	3340.0
37767.0	15815.0	30.0	2478.0
36879.0	15708.0	31.0	2538.0
36700.0	16371.0	29.0	2316.0
37804.0	16263.0	28.0	2427.0
38075.0	16694.0	28.0	2560.0
38286.0	16633.0	28.0	2577.0
38408.0	16500.0	28.0	2829.0
39013.0	16709.0	28.0	2789.0
38855.0	16245.0	27.0	2804.0
37943.0	16087.0	25.0	2663.0
37809.0	16078.0	25.0	2523.0
39665.0	16038.0	20.0	2521.0
40973.0	16525.0	19.0	3057.0
41400.0	16194.0	22.0	3950.0
42326.0	16423.0	27.0	4635.0
43055.0	16888.0	26.0	5206.0
44177.0	17009.0	27.0	5962.0
44709.0	17358.0	27.0	6884.0
44738.0	16870.0	30.0	6592.0
44019.0	16984.0	28.0	5809.0
43495.0	16590.0	27.0	5747.0
43430.0	16342.0	27.0	5738.0
43947.0	16039.0	26.0	6380.0
48382.0	19677.0	26.0	6244.0
56732.0	20401.0	25.0	5809.0
56475.0	20188.0	25.0	6119.0
56889.0	20591.0	23.0	6078.0
59175.0	20743.0	26.0	7648.0
59770.0	20879.0	24.0	8464.0
57883.0	17039.0	25.0	9205.0
50256.0	16252.0	28.0	9439.0
51674.0	16486.0	27.0	10138.0
52422.0	16378.0	27.0	10549.0
50242.0	16222.0	26.0	8916.0
48662.0	15999.0	25.0	6939.0
45015.0	15790.0	24.0	5601.0
43687.0	16288.0	21.0	5611.0
42465.0	16115.0	25.0	4655.0
41595.0	16395.0	28.0	3828.0
41326.0	16607.0	29.0	3414.0
40619.0	16570.0	30.0	3307.0
40304.0	17134.0	30.0	3213.0
39545.0	17416.0	28.0	2891.0
39815.0	17718.0	24.0	2775.0
39244.0	17451.0	23.0	2681.0
39495.0	17276.0	26.0	2852.0
40743.0	17514.0	27.0	3322.0
41757.0	16626.0	28.0	3527.0
42669.0	16190.0	26.0	3647.0
42286.0	15747.0	26.0	3947.0
42498.0	15468.0	28.0	3952.0
43040.0	15806.0	28.0	3727.0
41576.0	15126.0	26.0	3148.0
42074.0	15754.0	26.0	3111.0
42452.0	15961.0	30.0	3624.0
43931.0	16145.0	31.0	4119.0
45353.0	16816.0	30.0	4912.0
45205.0	16097.0	27.0	5586.0
46920.0	17155.0	28.0	6119.0
54707.0	21110.0	27.0	6425.0
62728.0	21041.0	25.0	6187.0
62033.0	21296.0	22.0	5518.0
61012.0	20582.0	22.0	4627.0
60292.0	21026.0	28.0	3859.0
58713.0	20475.0	31.0	3286.0
52057.0	16035.0	33.0	2692.0
43883.0	15940.0	34.0	2210.0
44554.0	15746.0	34.0	1985.0
44049.0	16084.0	33.0	1953.0
44022.0	15779.0	28.0	2176.0
44181.0	15626.0	26.0	2148.0
40978.0	16127.0	27.0	2116.0
39732.0	15431.0	27.0	2410.0
38892.0	15695.0	32.0	2413.0
39187.0	15471.0	33.0	2687.0
39910.0	15898.0	35.0	2878.0
39610.0	16119.0	39.0	2868.0
40982.0	15689.0	39.0	2883.0
41011.0	16346.0	34.0	2744.0
40050.0	15555.0	30.0	2685.0
40103.0	16116.0	27.0	2363.0
40115.0	15726.0	30.0	2459.0
41819.0	15992.0	22.0	3309.0
42134.0	16629.0	24.0	4169.0
43666.0	16159.0	28.0	5254.0
45035.0	17040.0	27.0	6426.0
45986.0	16723.0	32.0	7637.0
46086.0	16840.0	29.0	7872.0
46047.0	16954.0	31.0	7692.0
45830.0	15956.0	28.0	7683.0
44516.0	16385.0	28.0	6725.0
43474.0	15987.0	31.0	5873.0
41918.0	15768.0	32.0	4723.0
41015.0	16002.0	32.0	3959.0
39447.0	15131.0	32.0	3271.0
46862.0	20298.0	33.0	2646.0
52029.0	20466.0	29.0	2283.0
51956.0	20207.0	27.0	1881.0
52480.0	20716.0	26.0	1837.0
53315.0	20193.0	24.0	2569.0
53537.0	20902.0	24.0	2672.0
48099.0	16521.0	24.0	2286.0
43667.0	15873.0	25.0	2185.0
43735.0	16228.0	25.0	2403.0
43341.0	15594.0	24.0	2273.0
42067.0	15945.0	24.0	1478.0
42128.0	15767.0	26.0	1451.0
38155.0	15264.0	28.0	1698.0
36700.0	15700.0	27.0	1688.0
37036.0	15431.0	28.0	1738.0
37324.0	15679.0	27.0	1952.0
37519.0	15630.0	31.0	2284.0
37102.0	15326.0	29.0	2155.0
37848.0	16109.0	28.0	1873.0
38073.0	15587.0	25.0	2030.0
37949.0	15779.0	26.0	1953.0
37427.0	15834.0	28.0	1757.0
37777.0	15722.0	25.0	1383.0
37805.0	16177.0	25.0	1341.0
38237.0	15329.0	25.0	1382.0
39084.0	16058.0	27.0	1223.0
38657.0	16042.0	27.0	969.0
38444.0	15769.0	23.0	938.0
38117.0	16122.0	25.0	1317.0
38788.0	15755.0	27.0	1326.0
39266.0	16148.0	26.0	1537.0
39782.0	15883.0	23.0	2225.0
39882.0	15750.0	24.0	2455.0
40156.0	16148.0	25.0	2453.0
39889.0	15429.0	22.0	2096.0
39866.0	15934.0	27.0	2218.0
47037.0	20498.0	26.0	2060.0
53727.0	19450.0	38.0	5011.0
53180.0	19817.0	37.0	4419.0
52608.0	19314.0	36.0	4358.0
52929.0	19602.0	39.0	4615.0
52804.0	19738.0	36.0	4659.0
48004.0	15420.0	37.0	4676.0
45876.0	15620.0	32.0	4897.0
46459.0	15255.0	32.0	5446.0
46167.0	15225.0	34.0	5397.0
45751.0	15466.0	30.0	4984.0
45397.0	14810.0	31.0	4942.0
41809.0	15501.0	31.0	4953.0
40647.0	15267.0	33.0	4793.0
39853.0	15217.0	33.0	4432.0
40628.0	15830.0	31.0	4720.0
40381.0	15105.0	31.0	4817.0
40836.0	15648.0	29.0	5127.0
41396.0	15353.0	31.0	5419.0
41901.0	15421.0	31.0	5654.0
43488.0	16136.0	30.0	5832.0
42481.0	15158.0	29.0	5724.0
42956.0	15964.0	30.0	6059.0
42753.0	15766.0	29.0	5994.0
44158.0	15717.0	26.0	6032.0
44147.0	16230.0	28.0	5689.0
42647.0	15093.0	30.0	5645.0
43702.0	15753.0	28.0	5995.0
43033.0	15264.0	28.0	5523.0
43019.0	15068.0	24.0	5425.0
42840.0	15465.0	26.0	5135.0
41974.0	14462.0	26.0	5298.0
42329.0	15635.0	24.0	5327.0
41203.0	15286.0	24.0	4719.0
41326.0	15269.0	27.0	4667.0
41693.0	15658.0	27.0	4723.0
49610.0	18505.0	25.0	4991.0
54038.0	20003.0	29.0	4808.0
53997.0	19326.0	36.0	4706.0
54072.0	19440.0	39.0	4670.0
54595.0	19819.0	38.0	5208.0
54043.0	19066.0	40.0	5286.0
48239.0	16265.0	43.0	5175.0
46485.0	15337.0	44.0	5437.0
45937.0	15241.0	40.0	5237.0
46251.0	15449.0	34.0	5271.0
46493.0	15083.0	33.0	4702.0
46830.0	15967.0	30.0	4329.0
42620.0	15559.0	26.0	3890.0
39872.0	15300.0	27.0	3801.0
40631.0	15734.0	28.0	3832.0
41309.0	15188.0	33.0	3702.0
43527.0	15652.0	31.0	4058.0
45800.0	15386.0	31.0	4204.0
47569.0	15494.0	30.0	4114.0
49998.0	16306.0	28.0	3829.0
50710.0	16144.0	26.0	3757.0
52219.0	17052.0	25.0	3675.0
51746.0	17045.0	28.0	3453.0
50754.0	17023.0	28.0	3391.0
52831.0	17478.0	32.0	3693.0
52656.0	16634.0	30.0	4019.0
53137.0	16931.0	32.0	3842.0
51860.0	16407.0	30.0	3930.0
51345.0	16196.0	29.0	3738.0
51405.0	16643.0	29.0	3425.0
50321.0	16042.0	26.0	3077.0
49048.0	16717.0	23.0	2865.0
47252.0	16646.0	19.0	2835.0
46500.0	16485.0	19.0	2705.0
46782.0	16989.0	19.0	2525.0
45102.0	16569.0	22.0	2604.0
52189.0	21079.0	20.0	2761.0
55804.0	21414.0	20.0	2594.0
55432.0	21068.0	20.0	2598.0
54853.0	21564.0	26.0	2633.0
53349.0	21139.0	26.0	2665.0
53154.0	21240.0	26.0	2610.0
50528.0	17731.0	25.0	4540.0
49560.0	16515.0	26.0	5392.0
51449.0	16978.0	25.0	6699.0
55580.0	16701.0	25.0	7639.0
55515.0	16667.0	25.0	8461.0
57220.0	17043.0	21.0	9242.0
50516.0	16083.0	22.0	7669.0
47286.0	16627.0	23.0	7146.0
46899.0	16573.0	23.0	6289.0
43670.0	16734.0	23.0	6091.0
43054.0	17112.0	22.0	5594.0
41156.0	16244.0	22.0	4758.0
41544.0	16773.0	23.0	4586.0
41065.0	16581.0	24.0	4669.0
39592.0	15942.0	22.0	4691.0
39760.0	16169.0	22.0	3938.0
39412.0	15527.0	19.0	3814.0
39551.0	15833.0	18.0	3936.0
40743.0	15799.0	18.0	3633.0
40427.0	15396.0	18.0	3310.0
41652.0	16099.0	22.0	3480.0
40892.0	15559.0	26.0	3624.0
41403.0	15810.0	29.0	3401.0
41588.0	16090.0	30.0	3361.0
41061.0	15216.0	32.0	3501.0
41593.0	15928.0	33.0	3491.0
40672.0	15553.0	34.0	2913.0
40951.0	15767.0	28.0	2935.0
40914.0	15922.0	29.0	3251.0
39945.0	15110.0	28.0	3257.0
47174.0	19817.0	27.0	3150.0
50650.0	19783.0	25.0	2987.0
50135.0	19513.0	21.0	2940.0
49149.0	19598.0	28.0	2882.0
48852.0	18956.0	30.0	2626.0
49563.0	19778.0	30.0	2617.0
44146.0	15539.0	32.0	2607.0
41452.0	15038.0	33.0	2662.0
41714.0	15452.0	33.0	2681.0
41518.0	14785.0	28.0	2666.0
41291.0	15257.0	28.0	2722.0
41873.0	15378.0	29.0	2762.0
38600.0	15340.0	29.0	2791.0
37515.0	15931.0	28.0	2865.0
38780.0	15838.0	29.0	2886.0
40982.0	16317.0	33.0	2786.0
43319.0	16817.0	32.0	3033.0
43441.0	16012.0	32.0	3035.0
45767.0	16672.0	32.0	3041.0
47345.0	16334.0	32.0	3130.0
47987.0	16597.0	30.0	3103.0
48622.0	17069.0	31.0	3112.0
47784.0	16346.0	28.0	2903.0
48721.0	17146.0	26.0	2967.0
49491.0	16474.0	31.0	2976.0
49642.0	16929.0	33.0	2775.0
49951.0	16893.0	35.0	3120.0
49263.0	16352.0	33.0	3459.0
50400.0	17118.0	35.0	3622.0
51031.0	16609.0	37.0	3661.0
51611.0	17187.0	35.0	4018.0
51390.0	17067.0	34.0	3979.0
50687.0	16812.0	33.0	3639.0
51547.0	17443.0	30.0	3468.0
50952.0	16652.0	30.0	3574.0
49810.0	16968.0	30.0	3425.0
56557.0	20283.0	29.0	3524.0
62009.0	20494.0	29.0	7849.0
62361.0	20366.0	40.0	7986.0
61864.0	19736.0	39.0	8607.0
61400.0	20399.0	38.0	8719.0
61408.0	20596.0	40.0	8519.0
58621.0	16696.0	41.0	8514.0
55339.0	16480.0	44.0	8588.0
55264.0	15949.0	32.0	8725.0
55011.0	16542.0	34.0	8006.0
53934.0	16126.0	34.0	7733.0
52510.0	15834.0	31.0	7576.0
47620.0	16123.0	29.0	7577.0
45984.0	15702.0	29.0	7523.0
45501.0	16220.0	29.0	7335.0
45627.0	16144.0	29.0	7278.0
45288.0	16411.0	28.0	7308.0
46248.0	16739.0	30.0	7572.0
46692.0	16251.0	33.0	7704.0
46999.0	17213.0	34.0	7459.0
46472.0	16590.0	35.0	7217.0
45383.0	16380.0	32.0	7001.0
46162.0	16570.0	35.0	6815.0
45733.0	16097.0	34.0	6329.0
47125.0	16815.0	33.0	5847.0
46646.0	15776.0	30.0	5663.0
46582.0	16278.0	31.0	5521.0
46869.0	16249.0	32.0	5375.0
46309.0	15779.0	28.0	5360.0
46270.0	16208.0	30.0	5796.0
46125.0	15392.0	29.0	5748.0
46562.0	16013.0	31.0	6046.0
46524.0	16275.0	28.0	6173.0
47160.0	16517.0	28.0	6409.0
47898.0	16961.0	35.0	6669.0
46884.0	16332.0	40.0	6335.0
51913.0	20742.0	50.0	6411.0
55930.0	20637.0	55.0	6065.0
56896.0	20411.0	59.0	6068.0
57565.0	20506.0	65.0	6197.0
57348.0	20072.0	62.0	5915.0
58190.0	20851.0	58.0	5818.0
54781.0	16498.0	53.0	5920.0
51690.0	16568.0	46.0	5940.0
51003.0	16180.0	42.0	5850.0
50223.0	15738.0	39.0	5616.0
48969.0	15957.0	38.0	5552.0
48495.0	15305.0	37.0	5588.0
45387.0	15798.0	35.0	5611.0
45149.0	16349.0	40.0	5583.0
44817.0	16639.0	41.0	5468.0
44223.0	16799.0	42.0	5315.0
44729.0	16810.0	43.0	5317.0
44960.0	17412.0	40.0	5178.0
45292.0	17631.0	44.0	4927.0
44330.0	17522.0	41.0	4969.0
44847.0	17712.0	46.0	4974.0
45458.0	18427.0	49.0	4875.0
46005.0	18703.0	53.0	4747.0
45703.0	18583.0	55.0	4742.0
46544.0	18536.0	52.0	4753.0
46273.0	18449.0	52.0	4684.0
45839.0	18194.0	53.0	4705.0
45586.0	17563.0	54.0	4760.0
44850.0	17091.0	52.0	4795.0
45416.0	17231.0	54.0	4751.0
45390.0	17074.0	49.0	4722.0
45746.0	16566.0	51.0	4721.0
47022.0	17022.0	49.0	4711.0
50421.0	16988.0	46.0	4810.0
54283.0	17574.0	45.0	4875.0
56867.0	17236.0	45.0	4932.0
62856.0	21076.0	49.0	4884.0
68165.0	21904.0	52.0	4859.0
67957.0	21388.0	55.0	4874.0
64358.0	21307.0	59.0	4852.0
61306.0	21217.0	62.0	4764.0
57899.0	21020.0	64.0	4661.0
53757.0	17055.0	67.0	4704.0
49471.0	16428.0	71.0	4711.0
47999.0	15943.0	69.0	4933.0
48773.0	16390.0	68.0	5161.0
48472.0	15906.0	70.0	5856.0
49363.0	16286.0	69.0	6640.0
47144.0	16488.0	63.0	7913.0
46396.0	16643.0	65.0	8395.0
48269.0	17321.0	65.0	9402.0
47640.0	17188.0	68.0	9601.0
48065.0	17568.0	63.0	9243.0
48235.0	17554.0	69.0	8915.0
48506.0	17251.0	73.0	8575.0
48549.0	17151.0	73.0	8626.0
47253.0	17828.0	68.0	7542.0
47484.0	17401.0	59.0	7580.0
47533.0	17500.0	60.0	7666.0
47344.0	16893.0	79.0	7897.0
47476.0	17309.0	74.0	7211.0
47488.0	16973.0	68.0	7267.0
49192.0	15859.0	67.0	7635.0
51044.0	16149.0	66.0	8128.0
52942.0	16031.0	64.0	8567.0
54154.0	16707.0	43.0	8858.0
54217.0	16126.0	47.0	9428.0
53591.0	15941.0	44.0	9402.0
52690.0	16884.0	45.0	9461.0
50897.0	16302.0	52.0	8916.0
49414.0	16512.0	55.0	8470.0
49055.0	16167.0	54.0	7962.0
54389.0	19977.0	55.0	7506.0
58977.0	21225.0	56.0	7152.0
58416.0	19868.0	58.0	6780.0
58210.0	20478.0	60.0	6532.0
57522.0	19879.0	60.0	6325.0
56726.0	19777.0	57.0	6622.0
54163.0	16615.0	52.0	6797.0
51106.0	15014.0	55.0	7182.0
51106.0	15706.0	51.0	7378.0
50821.0	15205.0	46.0	7302.0
50959.0	15314.0	42.0	7264.0
50821.0	15657.0	44.0	6768.0
45778.0	14612.0	42.0	6342.0
44309.0	15405.0	42.0	5985.0
44777.0	15179.0	42.0	5956.0
44768.0	15537.0	39.0	6088.0
45119.0	16141.0	45.0	6536.0
44572.0	15382.0	48.0	6657.0
45916.0	16327.0	51.0	7129.0
46363.0	16127.0	53.0	7273.0
47422.0	17993.0	50.0	8690.0
48411.0	18862.0	49.0	9363.0
47761.0	17807.0	47.0	9073.0
48888.0	18652.0	43.0	9041.0
50023.0	18245.0	41.0	8724.0
49833.0	18066.0	34.0	8475.0
48665.0	16599.0	34.0	6792.0
48256.0	15312.0	38.0	6017.0
48605.0	16213.0	38.0	5855.0
47801.0	15814.0	38.0	5721.0
46711.0	15505.0	43.0	5584.0
47084.0	15889.0	43.0	5661.0
46723.0	16098.0	46.0	5666.0
46759.0	16507.0	44.0	5625.0
46443.0	16089.0	39.0	5671.0
46684.0	15967.0	43.0	5784.0
53916.0	20606.0	40.0	5822.0
52225.0	20511.0	36.0	3688.0
52331.0	19399.0	38.0	3860.0
52102.0	19953.0	39.0	3835.0
52232.0	19674.0	39.0	3898.0
51759.0	19512.0	35.0	3622.0
48838.0	16232.0	40.0	3641.0
58834.0	15848.0	38.0	3631.0
59238.0	16144.0	40.0	3677.0
60005.0	16248.0	40.0	3792.0
59926.0	15738.0	36.0	3891.0
60910.0	16224.0	41.0	4072.0
56456.0	16115.0	37.0	4137.0
43508.0	15615.0	37.0	4093.0
42844.0	15945.0	33.0	3712.0
42263.0	15707.0	33.0	3593.0
42347.0	16212.0	32.0	3488.0
41844.0	16202.0	28.0	3435.0
41191.0	15408.0	27.0	3348.0
41274.0	16108.0	28.0	3405.0
41327.0	16104.0	28.0	3464.0
41833.0	15784.0	28.0	3876.0
41610.0	15966.0	30.0	3833.0
42563.0	15757.0	31.0	4020.0
44261.0	16033.0	29.0	4066.0
45143.0	16166.0	30.0	4060.0
45123.0	15342.0	34.0	4108.0
44707.0	15865.0	34.0	3760.0
44831.0	15692.0	33.0	3761.0
43404.0	15196.0	34.0	3631.0
43720.0	15715.0	35.0	3503.0
42379.0	15158.0	30.0	3386.0
43980.0	16614.0	30.0	3388.0
43905.0	16571.0	29.0	3479.0
43628.0	16106.0	29.0	3576.0
44032.0	16767.0	27.0	3500.0
50433.0	20288.0	27.0	3501.0
54664.0	20616.0	27.0	3782.0
53158.0	20062.0	23.0	3698.0
53307.0	19721.0	27.0	3578.0
53858.0	20241.0	32.0	3770.0
54013.0	20289.0	36.0	3860.0
49460.0	15967.0	36.0	3842.0
47057.0	16168.0	37.0	3550.0
46966.0	15781.0	38.0	3516.0
47273.0	15857.0	38.0	3434.0
47128.0	16117.0	34.0	3105.0
46759.0	15728.0	35.0	2881.0
43096.0	16179.0	42.0	2914.0
42481.0	16289.0	39.0	2983.0
42873.0	16144.0	40.0	3053.0
42683.0	16798.0	40.0	3086.0
43923.0	16875.0	39.0	4369.0
45422.0	16681.0	39.0	6035.0
46720.0	16972.0	35.0	6994.0
46557.0	16646.0	35.0	7597.0
46833.0	16857.0	37.0	7927.0
48758.0	16824.0	39.0	9409.0
47752.0	16073.0	41.0	8731.0
46956.0	16616.0	40.0	7484.0
47539.0	16686.0	41.0	6464.0
47656.0	16405.0	42.0	6419.0
48241.0	17100.0	39.0	6151.0
46535.0	16569.0	42.0	5222.0
45570.0	16753.0	42.0	4586.0
45408.0	17354.0	42.0	4546.0
45054.0	16876.0	44.0	4821.0
45280.0	17851.0	41.0	4191.0
43914.0	17982.0	40.0	4026.0
43880.0	18031.0	33.0	3469.0
44461.0	18531.0	31.0	3591.0
44288.0	17701.0	33.0	3412.0
51250.0	21661.0	27.0	3332.0
53371.0	21846.0	30.0	3346.0
52876.0	20561.0	28.0	3338.0
52588.0	20998.0	28.0	3406.0
53150.0	20686.0	27.0	3326.0
52909.0	20744.0	26.0	3186.0
48338.0	17368.0	26.0	3142.0
45950.0	16080.0	26.0	3150.0
46637.0	17115.0	25.0	3208.0
46885.0	16945.0	28.0	3156.0
46914.0	16537.0	29.0	3093.0
47227.0	17039.0	33.0	2940.0
42665.0	16522.0	37.0	2713.0
42356.0	16748.0	36.0	2781.0
42225.0	16486.0	39.0	2689.0
41472.0	15753.0	39.0	2819.0
41020.0	16603.0	39.0	3014.0
40412.0	16108.0	44.0	3062.0
41497.0	16157.0	46.0	3047.0
41314.0	16692.0	49.0	2902.0
40670.0	16121.0	47.0	2886.0
40820.0	16799.0	45.0	2693.0
40402.0	16317.0	45.0	2670.0
40498.0	16064.0	37.0	2682.0
41360.0	16273.0	37.0	2687.0
41021.0	15805.0	34.0	2655.0
41944.0	16223.0	44.0	2654.0
42224.0	16350.0	47.0	2654.0
41257.0	15719.0	49.0	2439.0
41641.0	16298.0	48.0	2547.0
41863.0	16169.0	46.0	2831.0
42145.0	16258.0	45.0	3402.0
42289.0	16915.0	34.0	3757.0
41867.0	16316.0	35.0	3743.0
42464.0	17101.0	36.0	3715.0
41574.0	16235.0	38.0	3600.0
47932.0	19855.0	40.0	3299.0
